id,width,height,optional
14147,5.5,6.75,
14149,3.5,6.75,
14150,5.25,8.25,
14151,5.25,8.25,
14152,3.5,5.75,
14153,5.5,6.75,
14154,5.5,6.75,
14155,7.0,11.0,
14156,7.0,11.0,
14157,6.0,11.0,
14158,7.0,11.25,
14159,7.0,10.0,
14160,8.0,14.0,
14161,7.0,11.25,
14162,7.0,11.25,
14163,5.5,9.25,
14164,4.5,6.5,
14167,6.0,9.75,
14169,4.75,7.0,
14170,4.75,7.0,
14171,7.0,11.25,
14173,4.5,7.0,
14174,4.5,7.0,
14175,4.0,6.0,
14177,6.0,9.5,
14178,6.0,8.0,
14179,6.0,8.0,
14180,6.0,8.0,
14181,3.75,5.25,
14182,5.0,8.0,
14183,5.25,7.25,
14184,5.25,7.25,
14185,5.0,7.0,
14186,,,
14187,5.25,8.5,
14188,4.25,6.5,
14189,4.75,7.75,
14190,4.0,75.0,8.0
14191,5.5,6.5,
14194,5.25,8.0,
14195,4.5,7.25,
14196,5.5,7.25,
14197,5.0,7.5,
14198,4.5,6.25,
14199,11.0,8.5,
14200,5.5,7.25,
14201,5.0,8.0,
14202,6.0,8.0,
14203,5.25,8.25,
14204,4.0,6.25,
14205,4.0,6.25,
14206,5.0,7.0,
14207,5.25,8.5,
14208,5.25,8.5,
14209,5.25,7.5,
14210,4.75,7.0,
14211,6.5,11.0,
14212,3.75,5.25,
14213,5.0,7.0,
14214,5.0,7.5,
14215,5.25,7.25,
14216,5.25,8.5,
14217,5.25,7.25,
14218,5.35,7.25,
14219,4.5,7.0,
14220,5.0,6.5,
14221,5.0,6.5,
14222,5.0,7.0,
14223,6.0,9.0,
14224,3.5,5.5,
14225,5.5,7.0,
14226,4.5,7.5,
14227,5.5,7.0,
14229,5.5,8.25,
14230,5.5,8.25,
14231,5.5,8.25,
14236,4.5,6.5,
14239,5.25,7.5,
14240,4.0,4.5,
14241,6.5,9.5,
14243,5.25,8.5,
14244,5.5,9.5,
14245,4.25,6.5,
14246,4.0,6.5,
14247,7.0,11.0,
14248,5.5,8.5,
14249,5.5,7.0,
14250,4.5,7.0,
14251,6.25,10.0,
14252,4.5,6.5,
14253,6.0,8.0,
14254,6.0,8.0,
14255,3.5,5.5,
14256,5.25,7.25,
14257,5.25,7.25,
14258,5.25,7.5,
14259,3.75,5.25,
14260,3.75,5.25,
14263,4.0,6.5,
14264,5.25,7.5,
14265,5.5,8.25,
14266,5.5,8.5,
14267,5.5,8.25,
14268,5.0,7.25,
14271,4.5,7.0,
14272,3.25,4.5,
14273,4.0,8.0,
14274,4.5,9.5,
14275,5.5,8.25,
14276,5.25,7.5,
14277,4.5,6.75,
14278,5.5,7.25,
14279,5.25,7.5,
14280,4.0,6.5,
14282,4.75,7.0,
14283,5.0,8.25,
14284,5.0,7.0,
14285,4.0,5.5,
14286,4.0,5.5,
14287,4.0,5.5,
14288,5.5,6.6,
14289,5.5,6.6,
14290,5.0,7.0,
14294,6.5,7.5,
14299,5.5,7.25,
14300,5.75,9.0,
14310,3.5,5.0,
14311,5.25,7.25,
14318,4.75,7.0,
14320,4.75,7.25,
14324,5.75,8.5,
14325,10.25,7.5,
14333,4.0,7.5,
14336,5.0,9.0,
14339,5.25,7.0,
14340,4.5,6.5,
14343,4.0,6.25,
14344,6.0,8.0,
14345,4.25,6.25,
14346,5.0,8.25,
14347,5.0,8.25,
14348,5.25,7.5,
14349,5.0,8.0,
14350,5.0,7.5,
14351,5.5,8.0,
14354,5.5,8.25,
14355,5.0,9.0,
14361,4.5,7.5,
14362,4.5,7.0,
14363,4.5,6.0,
14365,6.25,9.0,
14366,4.25,6.25,
14367,3.75,5.75,
14368,3.75,7.0,
14369,6.0,7.25,
14372,5.0,7.75,
14373,5.5,7.75,
14374,5.5,7.75,
14375,4.0,7.25,
14376,5.25,8.0,
14377,5.5,8.0,
14378,5.0,8.0,
14379,4.25,6.75,
14380,5.5,8.0,
14381,5.5,8.0,
14382,5.5,8.0,
14383,5.5,8.0,
14384,4.0,7.5,
14385,5.5,8.0,
14386,4.0,9.75,
14387,5.25,7.5,
14388,4.5,7.0,
14389,4.5,7.5,
14390,5.5,7.0,
14391,4.0,6.25,
14392,4.5,6.75,
14393,4.25,6.25,
14394,5.0,7.5,
14395,4.0,7.5,
14396,5.0,7.25,
14397,3.75,7.0,
14398,5.5,7.0,
14399,5.5,8.5,
14401,6.75,12.0,
14402,6.75,12.0,
14403,5.5,6.75,
14404,5.0,7.25,
14405,4.25,7.5,
14406,4.5,6.5,
14407,6.25,9.0,
14408,4.5,7.0,
14412,5.0,4.5,
14413,5.0,8.5,
14414,5.0,8.5,
14416,3.25,6.5,
14423,5.5,8.5,
14425,4.0,6.0,
14427,5.5,7.25,
14430,5.5,10.0,
14432,5.0,8.25,
14433,4.0,7.25,
14435,8.75,12.5,
14437,5.5,7.0,
14440,6.25,9.25,
14444,6.25,10.75,
14445,6.0,10.0,
14446,6.0,9.0,
14447,6.0,9.0,
14450,3.5,5.25,
14451,5.5,7.0,
14453,4.5,6.5,
14457,4.75,7.25,
14459,3.5,4.75,
14460,5.0,9.25,
14468,6.0,11.0,
14471,7.0,10.0,
14477,6.0,8.5,
14479,5.5,8.5,
14481,4.25,6.5,
14482,5.0,8.0,
14483,5.0,8.0,
14484,5.0,8.0,
14485,5.0,8.0,
14486,5.5,8.0,
14487,5.5,8.0,
14488,5.0,8.0,
14489,5.0,8.0,
14491,5.5,8.0,
14492,5.5,8.0,
14493,5.5,8.0,
14495,5.5,8.0,
14496,,,
14497,5.5,7.0,
14498,5.5,7.0,
14499,5.5,7.0,
14500,4.5,6.25,
14501,4.5,7.5,
14502,5.5,8.0,
14504,5.25,7.0,
14505,5.5,8.0,
14506,5.5,8.0,
14508,5.5,8.0,
14509,5.5,8.0,
14510,5.5,8.0,
14511,5.5,8.0,
14512,4.5,7.5,
14513,5.5,7.0,
14514,5.5,7.0,
14515,5.5,8.0,
14516,10.25,9.5,
14517,5.25,7.5,
14518,5.5,8.0,
14519,5.5,8.25,
14520,5.25,7.5,
14521,5.5,8.25,
14523,4.0,6.25,
14524,4.0,6.25,
14525,5.5,7.0,
14526,5.5,7.0,
14527,5.5,7.0,
14528,5.5,7.0,
14529,5.5,8.5,
14530,5.5,7.0,
14531,5.5,7.0,
14532,5.5,7.0,
14533,5.5,8.5,
14538,,,
14539,,,
14540,,,
14541,,,
14544,,,
14548,,,
14550,,,
14585,,,
14590,,,
14591,,,
14592,,,
14601,,,
14609,,,
14615,,,
14616,,,
14617,,,
14635,,,
14636,,,
14637,,,
14656,,,
14660,,,
14661,,,
14662,,,
14663,,,
14664,,,
14665,,,
14666,,,
14669,,,
14670,,,
14671,,,
14672,,,
14673,,,
14674,,,
14675,,,
14677,,,
14678,,,
14680,,,
14681,,,
14682,,,
14684,,,
14685,,,
14686,,,
14687,,,
14688,,,
14689,,,
14690,,,
14696,,,
14698,,,
14700,,,
14702,,,
14703,,,
14705,,,
14707,,,
14708,,,
14710,,,
14711,,,
14712,,,
14714,,,
14719,,,
14724,,,
14726,,,
14727,,,
14728,,,
14730,,,
14733,,,
14737,,,
14738,,,
14739,,,
14741,,,
14742,,,
14743,,,
14744,,,
14745,,,
14746,,,
14747,,,
14748,,,
14749,,,
14750,,,
14752,,,
14753,,,
14754,,,
14755,,,
14760,,,
14761,,,
14762,,,
14763,,,
14764,,,
14765,,,
14766,,,
14769,,,
14770,,,
14771,,,
14772,,,
14773,,,
14780,,,
14812,,,
14813,,,
14816,,,
14835,,,
14836,,,
14837,,,
14838,,,
14839,,,
14840,,,
14841,,,
14842,,,
14843,,,
14845,,,
14846,,,
14847,,,
14848,,,
14849,,,
14850,,,
14852,,,
14853,,,
14854,,,
14855,,,
14856,,,
14857,,,
14858,,,
14859,,,
14860,,,
14861,,,
14862,,,
14863,,,
14864,,,
14866,,,
14869,,,
14882,,,
14884,,,
14885,,,
14886,,,
14887,,,
14891,,,
14895,,,
14896,,,
14897,,,
14898,,,
14899,,,
14900,,,
14901,,,
14902,,,
14903,,,
14904,,,
14905,,,
14906,,,
14907,,,
14908,,,
14909,,,
14936,,,
14937,,,
14938,,,
14939,,,
14940,,,
14941,,,
14942,,,
14945,,,
14946,,,
14947,,,
14948,,,
14949,,,
14950,,,
14951,,,
14952,,,
14953,,,
14959,,,
14960,,,
14961,,,
14966,,,
14967,,,
14968,,,
14969,,,
14970,,,
14971,,,
14972,,,
14975,,,
14976,,,
14977,,,
14978,,,
14979,,,
14980,,,
14981,,,
14982,,,
14983,,,
14984,,,
14986,,,
14987,,,
14988,,,
14989,,,
14992,,,
14995,,,
15000,,,
15003,,,
15004,,,
15005,,,
15006,,,
15007,,,
15008,,,
15023,,,
15035,,,
15037,,,
15038,,,
15039,,,
15040,,,
15043,,,
15044,,,
15045,,,
15047,,,
15048,,,
15051,,,
15052,,,
15053,,,
15061,,,
15062,,,
15064,,,
15066,,,
15068,,,
15069,,,
15070,,,
15071,,,
15072,,,
15127,,,
15189,,,
15191,,,
15194,,,
15197,,,
15198,,,
15199,,,
15210,,,
15211,,,
15212,,,
15213,,,
15214,,,
15215,,,
15216,,,
15217,,,
15218,,,
15223,,,
15227,,,
15228,,,
15229,,,
15230,,,
15231,,,
15232,,,
15233,,,
15235,,,
15236,,,
15237,,,
15239,,,
15240,,,
15241,,,
15243,,,
15245,,,
15246,,,
15247,,,
15248,,,
15249,,,
15251,,,
15252,,,
15253,,,
15255,,,
15256,,,
15257,,,
15258,,,
15259,,,
15260,,,
15261,,,
15262,,,
15264,,,
15265,,,
15266,,,
15267,,,
15268,,,
15274,,,
15310,,,
15311,,,
15314,,,
15315,,,
15317,,,
15318,,,
15320,,,
15321,,,
15322,,,
15323,,,
15324,,,
15325,,,
15326,,,
15327,,,
15328,,,
15329,,,
15330,,,
15331,,,
15335,,,
15336,,,
15337,,,
15338,,,
15339,,,
15343,,,
15345,,,
15346,,,
15347,,,
15348,,,
15349,,,
15350,,,
15351,,,
15352,,,
15353,,,
15354,,,
15355,,,
15356,,,
15357,,,
15359,,,
15360,,,
15361,,,
15364,,,
15366,,,
15367,,,
15368,,,
15369,,,
15370,,,
15371,,,
15372,,,
15373,,,
15374,,,
15377,,,
15378,,,
15379,,,
15380,,,
15383,,,
15384,,,
15385,,,
15386,,,
15387,,,
15389,,,
15390,,,
15391,,,
15392,,,
15393,,,
15394,,,
15395,,,
15397,,,
15399,,,
15400,,,
15404,,,
15405,,,
15406,,,
15407,,,
15408,,,
15409,,,
15411,,,
15413,,,
15415,,,
15416,,,
15417,,,
15418,,,
15419,,,
15420,,,
15421,,,
15422,,,
15423,,,
15424,,,
15425,,,
15428,,,
15429,,,
15431,,,
15432,,,
15433,,,
15434,,,
15435,,,
15437,,,
15438,,,
15439,,,
15440,,,
15441,,,
15442,,,
15443,,,
15445,,,
15446,,,
15447,,,
15448,,,
15449,,,
15450,,,
15451,,,
15452,,,
15453,,,
15454,,,
15455,,,
15457,,,
15458,,,
15459,,,
15460,,,
15461,,,
15462,,,
15463,,,
15464,,,
15465,,,
15466,,,
15467,,,
15468,,,
15473,,,
15474,,,
15475,,,
15476,,,
15477,,,
15479,,,
15480,,,
15481,,,
15482,,,
15483,,,
15484,,,
15485,,,
15486,,,
15487,,,
15488,,,
15489,,,
15490,,,
15491,,,
15492,,,
15494,,,
15495,,,
15497,,,
15498,,,
15499,,,
15500,,,
15501,,,
15503,,,
15504,,,
15505,,,
15506,,,
15507,,,
15508,,,
15511,,,
15512,,,
15513,,,
15514,,,
15515,,,
15516,,,
15517,,,
15518,,,
15519,,,
15520,,,
15521,,,
15522,,,
15523,,,
15524,,,
15525,,,
15526,,,
15527,,,
15528,,,
15530,,,
15536,,,
15537,,,
15538,,,
15539,,,
15540,,,
15541,,,
15542,,,
15543,,,
15544,,,
15545,,,
15546,,,
15547,,,
15548,,,
15549,,,
15550,,,
15551,,,
15552,,,
15553,,,
15554,,,
15555,,,
15556,,,
15557,,,
15559,,,
15560,,,
15561,,,
15562,,,
15563,,,
15564,,,
15565,,,
15566,,,
15567,,,
15568,,,
15569,,,
15570,,,
15571,,,
15573,,,
15574,,,
15575,,,
15576,,,
15577,,,
15578,,,
15579,,,
15580,,,
15582,,,
15583,,,
15584,,,
15585,,,
15586,,,
15587,,,
15588,,,
15589,,,
15590,,,
15591,,,
15592,,,
15593,,,
15594,,,
15595,,,
15596,,,
15597,,,
15598,,,
15599,,,
15600,,,
15601,,,
15602,,,
15603,,,
15604,,,
15605,,,
15606,,,
15607,,,
15608,,,
15609,,,
15611,,,
15612,,,
15613,,,
15614,,,
15617,,,
15618,,,
15619,,,
15621,,,
15622,,,
15623,,,
15624,,,
15625,,,
15626,,,
15627,,,
15628,,,
15629,,,
15630,,,
15632,,,
15633,,,
15634,,,
15635,,,
15637,,,
15638,,,
15639,,,
15641,,,
15642,,,
15643,,,
15644,,,
15645,,,
15646,,,
15647,,,
15648,,,
15649,,,
15650,,,
15652,,,
15653,,,
15654,,,
15655,,,
15656,,,
15657,,,
15658,,,
15659,,,
15660,,,
15661,,,
15663,,,
15664,,,
15665,,,
15666,,,
15667,,,
15668,,,
15669,,,
15670,,,
15671,,,
15672,,,
15673,,,
15674,,,
15675,,,
15676,,,
15677,,,
15678,,,
15679,,,
15680,,,
15681,,,
15682,,,
15683,,,
15684,,,
15685,,,
15686,,,
15687,,,
15688,,,
15689,,,
15691,,,
15692,,,
15693,,,
15694,,,
15695,,,
15696,,,
15697,,,
15698,,,
15699,,,
15700,,,
15701,,,
15704,,,
15705,,,
15706,,,
15707,,,
15708,,,
15709,,,
15710,,,
15711,,,
15712,,,
15713,,,
15715,,,
15716,,,
15718,,,
15719,,,
15720,,,
15721,,,
15722,,,
15723,,,
15724,,,
15725,,,
15726,,,
15727,,,
15728,,,
15729,,,
15730,,,
15731,,,
15732,,,
15733,,,
15734,,,
15736,,,
15737,,,
15738,,,
15740,,,
15741,,,
15743,,,
15744,,,
15745,,,
15747,,,
15748,,,
15749,,,
15750,,,
15752,,,
15753,,,
15754,,,
15755,,,
15756,,,
15757,,,
15758,,,
15759,,,
15760,,,
15761,,,
15762,,,
15763,,,
15764,,,
15765,,,
15766,,,
15767,,,
15768,,,
15769,,,
15770,,,
15771,,,
15772,,,
15773,,,
15774,,,
15775,,,
15776,,,
15777,,,
15778,,,
15779,,,
15780,,,
15781,,,
15782,,,
15783,,,
15784,,,
15785,,,
15787,,,
15788,,,
15792,,,
15793,,,
15794,,,
15795,,,
15797,,,
15798,,,
15799,,,
15800,,,
15801,,,
15802,,,
15803,,,
15804,,,
15805,,,
15806,,,
15807,,,
15808,,,
15809,,,
15810,,,
15811,,,
15812,,,
15815,,,
15816,,,
15817,,,
15818,,,
15819,,,
15820,,,
15821,,,
15822,,,
15823,,,
15825,,,
15826,,,
15827,,,
15828,,,
15829,,,
15830,,,
15831,,,
15833,,,
15834,,,
15835,,,
15837,,,
15839,,,
15840,,,
15841,,,
15842,,,
15843,,,
15844,,,
15845,,,
15846,,,
15847,,,
15849,,,
15850,,,
15851,,,
15852,,,
15853,,,
15854,,,
15855,,,
15856,,,
15858,,,
15859,,,
15860,,,
15861,,,
15862,,,
15865,,,
15874,,,
15878,,,
15895,,,
15923,,,
15924,,,
15946,,,
15949,,,
15974,,,
15980,,,
15988,,,
15993,,,
15996,,,
15998,,,
16005,,,
16010,,,
16011,,,
16012,,,
16013,,,
16014,,,
16015,,,
16016,,,
16018,,,
16021,,,
16022,,,
16023,,,
16025,,,
16027,,,
16028,,,
16029,,,
16030,,,
16031,,,
16035,,,
16037,,,
16038,,,
16040,,,
16041,,,
16043,,,
16044,,,
16081,,,
16086,,,
16088,,,
16091,,,
16092,,,
16093,,,
16094,,,
16095,,,
16096,,,
16097,,,
16100,,,
16101,,,
16109,,,
16110,,,
16111,,,
16112,,,
16113,,,
16114,,,
16115,,,
16116,,,
16117,,,
16121,,,
16125,,,
16130,,,
16135,,,
16136,,,
16160,,,
16161,,,
16162,,,
16163,,,
16164,,,
16165,,,
16166,,,
16167,,,
16168,,,
16169,,,
16170,,,
16171,,,
16172,,,
16173,,,
16174,,,
16175,,,
16176,,,
16177,,,
16178,,,
16179,,,
16180,,,
16181,,,
16182,,,
16183,,,
16184,,,
16185,,,
16187,,,
16189,,,
16191,,,
16192,,,
16196,,,
16210,,,
16211,,,
16212,,,
16213,,,
16214,,,
16215,,,
16216,,,
16222,,,
16223,,,
16224,,,
16225,,,
16227,,,
16228,,,
16229,,,
16230,,,
16231,,,
16232,,,
16233,,,
16234,,,
16235,,,
16242,,,
16244,,,
16246,,,
16247,,,
16249,,,
16250,,,
16251,,,
16252,,,
16255,,,
16273,,,
16276,,,
16277,,,
16278,,,
16282,,,
16283,,,
16286,,,
16287,,,
16291,,,
16292,,,
16306,,,
16307,,,
16310,,,
16311,,,
16313,,,
16315,,,
16316,,,
16335,,,
16336,,,
16341,,,
16356,,,
16358,,,
16359,,,
16370,,,
16396,,,
16397,,,
16402,,,
16408,,,
16418,,,
16419,,,
16426,,,
16427,,,
16428,,,
16429,,,
16432,,,
16435,,,
16436,,,
16437,,,
16438,,,
16439,,,
16440,,,
16441,,,
16442,,,
16443,,,
16444,,,
16445,,,
16448,,,
16461,,,
16488,,,
16489,5.5,7.0,
16490,5.5,8.5,
16491,5.5,8.25,
16492,5.0,8.0,
16493,4.5,7.0,
16494,5.5,8.0,
16496,5.5,8.25,
16497,5.5,8.25,
16498,5.25,7.5,
16500,4.25,6.25,
16501,5.0,8.0,
16502,5.0,8.0,
16503,4.5,7.0,
16505,5.25,7.5,
16506,5.5,8.25,
16507,4.25,6.75,
16508,4.25,6.75,
16509,5.0,8.0,
16510,4.25,6.5,
16511,9.0,7.0,
16512,6.5,9.75,
16515,4.75,7.5,
16520,5.75,8.5,
16521,5.5,8.5,
16522,6.5,7.75,
16523,5.75,8.75,
16525,6.0,9.25,
16529,5.0,8.0,
16530,5.75,8.75,
16531,5.75,8.75,
16532,6.0,9.25,
16533,5.25,7.5,
16534,5.75,8.75,
16535,6.0,9.25,
16536,10.5,9.5,
16538,5.75,8.75,
16539,5.75,8.75,
16540,5.75,8.75,
16542,5.75,8.75,
16543,5.75,8.75,
16544,5.5,8.5,
16545,5.5,8.5,
16550,6.25,7.75,
16555,5.5,7.75,
16557,6.5,7.75,
16558,6.5,7.75,
16559,6.5,7.75,
16560,6.5,7.75,
16561,6.5,7.75,
16566,6.5,7.75,
16567,6.5,7.75,
16568,6.5,7.75,
16569,6.5,7.75,
16571,5.5,7.75,
16574,10.25,9.5,
16576,6.5,7.75,
16577,6.5,7.75,
16579,10.25,9.5,
16580,5.5,7.75,
16582,,,
16583,3.75,6.0,
16584,5.0,6.5,
16585,3.75,6.0,
16586,3.75,6.0,
16587,3.75,6.0,
16588,5.0,7.5,
16589,5.5,7.0,
16590,5.5,7.0,
16591,5.5,8.5,
16592,5.5,7.0,
16593,5.5,7.0,
16594,5.5,7.0,
16595,5.5,8.5,
16596,5.5,7.0,
16597,5.5,7.0,
16598,5.0,7.5,
16601,5.5,8.25,
16602,5.25,7.5,
16603,5.5,7.0,
16604,5.5,7.0,
16605,5.5,7.0,
16606,5.5,8.5,
16607,5.5,7.0,
16608,5.5,8.25,
16609,5.5,8.25,
16610,5.0,7.5,
16618,5.0,8.5,
16622,5.0,7.5,
16628,5.5,7.0,
16640,5.0,7.5,
16641,5.5,7.0,
16642,5.5,8.5,
16643,5.5,7.0,
16644,5.5,7.0,
16645,5.0,7.5,
16646,5.5,7.0,
16647,5.5,8.0,
16648,5.5,8.0,
16649,5.0,8.0,
16650,5.5,8.0,
16651,5.0,8.0,
16652,5.5,7.0,
16653,5.5,7.0,
16654,5.5,7.0,
16655,5.5,8.5,
16656,,,
16657,6.5,8.75,
16658,5.0,8.0,
16659,6.5,7.75,
16660,6.5,7.75,
16661,10.25,9.5,
16662,5.5,7.75,
16663,5.0,6.0,
16664,5.5,7.75,
16665,6.5,7.75,
16666,6.5,7.75,
16667,4.5,6.25,
16668,10.25,9.5,
16669,6.5,7.75,
16670,10.5,9.5,
16671,5.5,7.5,
16672,5.5,7.5,
16673,5.5,7.5,
16674,5.5,7.75,
16675,5.5,7.75,
16676,10.5,9.5,
16677,10.5,9.5,
16678,4.0,6.25,
16679,4.0,6.25,
16680,10.5,9.5,
16681,5.25,7.25,
16685,5.25,7.0,
16686,5.25,7.0,
16687,5.5,8.5,
16688,5.5,8.5,
16689,5.5,8.5,
16691,5.5,8.0,
16692,5.5,8.0,
16693,5.5,8.0,
16694,5.5,8.0,
16695,5.5,8.0,
16696,5.5,8.0,
16697,5.5,8.0,
16698,5.5,8.0,
16699,5.5,7.75,
16700,4.5,6.0,
16701,4.5,6.0,
16702,5.0,7.75,
16703,5.0,7.75,
16704,5.0,7.75,
16705,,,
16706,3.25,5.5,
16707,5.5,7.0,
16708,5.5,8.5,
16709,4.5,7.25,
16710,4.0,6.75,
16711,5.5,8.0,
16712,5.25,8.25,
16713,,,
16714,5.25,8.25,
16715,5.25,8.25,
16716,5.5,7.5,
16718,4.75,6.5,
16719,4.75,6.5,
16720,4.75,6.5,
16721,5.25,7.5,
16722,,,
16723,5.25,7.5,
16724,,,
16725,4.5,6.25,
16726,,,
16727,5.5,8.5,
16728,4.75,6.5,
16729,4.75,6.5,
16731,7.0,11.0,
16732,7.0,11.0,
16733,7.0,10.5,
16734,,,
16735,,,
16736,4.75,6.75,
16737,6.5,8.75,
16738,9.0,7.0,
16739,3.5,5.0,
16740,3.5,5.0,
16741,4.25,6.25,
16742,4.5,6.5,
16743,4.5,6.5,
16744,4.5,6.5,
16745,4.5,6.5,
16746,5.0,8.0,
16747,5.0,8.0,
16748,5.0,8.0,
16749,10.5,9.5,
16750,5.5,7.75,
16751,5.5,7.75,
16752,5.5,7.75,
16753,5.5,7.75,
16754,5.25,7.75,
16755,10.5,9.5,
16756,10.5,9.5,
16757,10.5,9.5,
16758,10.5,9.5,
16759,4.5,7.0,
16760,4.5,7.0,
16761,4.5,7.0,
16762,4.5,7.25,
16763,4.5,7.25,
16764,4.5,7.25,
16765,6.25,7.75,
16766,6.25,7.75,
16767,6.25,7.75,
16768,10.25,9.5,
16769,10.25,9.5,
16770,5.25,7.75,
16771,5.25,7.75,
16772,5.75,8.75,
16773,5.5,8.5,
16774,5.75,8.5,
16775,5.75,8.5,
16776,5.75,8.5,
16777,5.75,8.75,
16778,4.25,7.0,
16779,4.25,7.0,
16780,5.0,8.0,
16782,4.75,7.5,
16783,7.25,12.75,
16784,5.5,8.0,
16786,5.5,8.0,
16789,4.0,6.5,
16791,5.25,8.25,
16792,5.5,8.0,
16794,4.0,6.5,
16795,5.0,7.5,
16796,5.25,8.25,
16803,,,
16806,5.0,7.75,
16808,5.0,8.0,
16811,7.75,12.0,
16812,6.0,8.0,
16813,5.0,8.0,
16814,5.25,8.25,
16815,5.5,8.0,
16816,5.5,8.25,
16817,5.5,8.25,
16819,5.25,7.25,
16820,5.5,8.25,
16821,5.5,8.25,
16822,5.5,8.25,
16824,5.5,8.25,
16825,5.25,7.25,
16826,5.5,7.0,
16827,4.5,7.5,
16828,5.5,7.0,
16829,5.5,8.5,
16830,5.5,7.0,
16831,5.5,7.0,
16832,5.5,7.0,
16833,5.5,8.5,
16834,5.25,6.75,
16835,5.25,6.75,
16836,4.5,7.25,
16837,4.5,7.25,
16838,4.5,7.25,
16839,4.0,6.75,
16842,5.75,8.0,
16843,5.75,8.0,
16844,5.25,7.5,
16845,5.25,7.5,
16846,3.25,4.75,
16847,3.25,4.75,
16848,4.25,6.25,
16849,6.5,8.75,
16850,3.5,5.0,
16851,4.25,6.5,
16852,4.25,6.5,
16855,4.0,6.25,
16857,4.5,7.0,
16858,5.0,8.0,
16859,5.0,8.0,
16860,5.0,8.0,
16868,5.0,8.0,
16870,5.0,8.0,
16871,9.0,6.75,
16887,4.5,6.75,
16892,4.5,6.75,
16896,7.0,11.0,
16897,7.0,11.0,
16898,5.75,8.75,
16899,5.75,8.75,
16902,5.75,8.75,
16903,5.75,8.75,
16904,5.75,8.75,
16907,5.5,7.25,
16908,5.75,8.75,
16909,5.5,7.5,
16910,5.5,7.5,
16912,4.5,5.75,
16913,10.5,9.5,
16915,5.5,8.5,
16916,5.75,8.75,
16917,5.75,8.75,
16919,5.5,8.5,
16921,5.5,8.5,
16922,5.5,8.5,
16926,5.75,8.75,
16927,6.25,7.75,
16928,,,
16929,5.0,8.0,
16930,5.25,7.5,
16931,5.0,7.5,
16932,5.25,6.75,
16933,5.5,7.0,
16934,5.5,7.0,
16935,5.5,8.5,
16936,4.5,7.25,
16937,4.5,7.25,
16938,4.5,7.25,
16939,5.5,8.5,
16941,5.75,8.0,
16942,5.75,8.0,
16943,5.75,8.0,
16944,5.25,7.5,
16945,5.25,8.0,
16946,5.25,8.0,
16947,4.0,6.5,
16948,5.0,7.5,
16949,5.5,6.25,
16950,4.0,6.5,
16951,5.0,7.5,
16952,5.25,8.25,
16953,5.5,8.0,
16954,5.25,7.75,
16955,4.0,6.5,
16957,5.5,6.25,
16958,4.25,6.25,
16959,5.5,8.5,
16960,5.0,8.0,
16962,5.25,8.25,
16963,5.25,8.25,
16964,5.25,8.25,
16965,5.25,8.25,
16966,5.25,8.25,
16967,5.25,8.25,
16968,4.75,7.0,
16969,5.0,7.0,
16971,6.0,8.0,
16972,5.5,7.0,
16973,4.25,6.25,
16974,5.0,8.0,
16975,5.0,8.0,
16976,4.5,7.0,
16977,5.5,8.0,
16978,5.5,8.25,
16979,5.5,8.25,
16980,5.5,8.25,
16981,5.5,7.0,
16982,5.5,8.0,
16983,5.5,6.75,
16984,5.25,8.25,
16985,5.25,8.25,
16986,5.25,7.5,
16987,5.25,8.25,
16988,5.5,8.0,
16989,5.5,8.0,
16991,5.5,7.5,
16993,5.0,8.0,
16994,5.0,8.0,
16995,5.5,7.0,
16996,5.5,7.0,
16997,5.5,7.0,
16998,5.75,7.5,
16999,5.0,8.0,
17000,4.75,7.5,
17002,3.5,5.75,
17006,6.5,8.75,
17007,3.25,5.0,
17008,4.5,7.5,
17009,4.25,6.5,
17010,4.0,6.25,
17012,5.0,8.0,
17013,4.5,6.75,
17014,5.0,8.0,
17015,5.0,8.0,
17016,5.0,8.0,
17017,9.0,7.0,
17018,3.5,6.0,
17021,9.0,7.0,
17022,9.0,7.0,
17023,4.0,5.5,
17024,3.75,6.0,
17025,3.75,6.0,
17026,3.75,6.0,
17027,3.75,6.0,
17028,4.0,5.5,
17029,4.0,5.5,
17032,4.5,6.5,
17033,4.5,6.5,
17034,4.25,6.5,
17037,4.25,6.5,
17038,4.25,6.5,
17039,4.25,6.5,
17040,5.5,8.0,
17041,4.5,7.25,
17044,4.5,6.5,
17046,4.0,6.25,
17048,4.5,7.5,
17049,4.5,6.5,
17050,4.0,6.25,
17051,5.5,8.5,
17052,5.5,8.5,
17053,5.25,7.5,
17054,5.25,7.5,
17055,5.0,7.5,
17056,5.25,8.0,
17057,5.25,8.0,
17058,5.0,7.5,
17059,5.0,7.5,
17060,5.0,7.5,
17061,5.5,7.0,
17062,5.25,8.0,
17063,5.25,8.0,
17065,5.0,7.5,
17066,5.0,7.5,
17067,5.25,8.0,
17068,5.25,8.0,
17069,5.0,7.5,
17070,5.5,8.0,
17072,5.5,8.0,
17075,5.5,8.0,
17076,5.5,8.0,
17077,5.5,8.0,
17078,4.75,7.0,
17079,5.25,8.0,
17081,5.75,8.0,
17084,4.0,6.5,
17088,4.0,6.5,
17089,5.25,7.5,
17090,5.5,8.25,
17091,5.5,8.25,
17093,4.0,6.5,
17094,5.0,8.0,
17096,4.75,7.0,
17098,4.75,7.0,
17099,4.75,7.0,
17100,4.75,7.0,
17101,5.0,7.5,
17103,5.25,7.0,
17104,3.0,4.25,
